Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:10:16.118000,MAG,20,0 days 00:01:30.830000,2.0,1.0,,,0 days 00:00:30.350000,0 days 00:00:24.353000,0 days 00:00:36.127000,0 days 00:09:15.674000,0 days 00:09:40.027000,0 days 00:10:16.154000,267.0,290.0,283.0,292.0,True,ULTRASOFT,4.0,False,Haas F1 Team,0 days 00:08:45.288000,2018-03-25 05:14:56.469,,4.0,False,,False,False
0 days 00:11:47.353000,MAG,20,0 days 00:01:31.235000,3.0,1.0,,,0 days 00:00:30.430000,0 days 00:00:24.433000,0 days 00:00:36.372000,0 days 00:10:46.584000,0 days 00:11:11.017000,0 days 00:11:47.389000,268.0,288.0,282.0,284.0,False,ULTRASOFT,5.0,False,Haas F1 Team,0 days 00:10:16.118000,2018-03-25 05:16:27.299,,4.0,False,,False,False
0 days 00:13:17.900000,MAG,20,0 days 00:01:30.547000,4.0,1.0,,,0 days 00:00:30.120000,0 days 00:00:24.352000,0 days 00:00:36.075000,0 days 00:12:17.509000,0 days 00:12:41.861000,0 days 00:13:17.936000,267.0,286.0,280.0,286.0,True,ULTRASOFT,6.0,False,Haas F1 Team,0 days 00:11:47.353000,2018-03-25 05:17:58.534,,4.0,False,,False,False
0 days 00:14:48.418000,MAG,20,0 days 00:01:30.518000,5.0,1.0,,,0 days 00:00:30.337000,0 days 00:00:24.248000,0 days 00:00:35.933000,0 days 00:13:48.273000,0 days 00:14:12.521000,0 days 00:14:48.454000,265.0,284.0,279.0,276.0,True,ULTRASOFT,7.0,False,Haas F1 Team,0 days 00:13:17.900000,2018-03-25 05:19:29.081,2,4.0,False,,False,True
0 days 00:16:19.402000,MAG,20,0 days 00:01:30.984000,6.0,1.0,,,0 days 00:00:30.409000,0 days 00:00:24.132000,0 days 00:00:36.443000,0 days 00:15:18.863000,0 days 00:15:42.995000,0 days 00:16:19.438000,259.0,282.0,281.0,,False,ULTRASOFT,8.0,False,Haas F1 Team,0 days 00:14:48.418000,2018-03-25 05:20:59.599,21,4.0,False,,False,True
0 days 00:17:49.979000,MAG,20,0 days 00:01:30.577000,7.0,1.0,,,0 days 00:00:30.169000,0 days 00:00:24.274000,0 days 00:00:36.134000,0 days 00:16:49.607000,0 days 00:17:13.881000,0 days 00:17:50.015000,263.0,281.0,281.0,280.0,False,ULTRASOFT,9.0,False,Haas F1 Team,0 days 00:16:19.402000,2018-03-25 05:22:30.583,21,4.0,False,,False,True
0 days 00:19:20.231000,MAG,20,0 days 00:01:30.252000,8.0,1.0,,,0 days 00:00:30.219000,0 days 00:00:24.090000,0 days 00:00:35.943000,0 days 00:18:20.234000,0 days 00:18:44.324000,0 days 00:19:20.267000,265.0,283.0,280.0,277.0,True,ULTRASOFT,10.0,False,Haas F1 Team,0 days 00:17:49.979000,2018-03-25 05:24:01.160,1,4.0,False,,False,True
0 days 00:20:50.676000,MAG,20,0 days 00:01:30.445000,9.0,1.0,,,0 days 00:00:30.162000,0 days 00:00:24.163000,0 days 00:00:36.120000,0 days 00:19:50.429000,0 days 00:20:14.592000,0 days 00:20:50.712000,,283.0,281.0,275.0,False,ULTRASOFT,11.0,False,Haas F1 Team,0 days 00:19:20.231000,2018-03-25 05:25:31.412,1,4.0,False,,False,True
0 days 00:22:21.286000,MAG,20,0 days 00:01:30.610000,10.0,1.0,,,0 days 00:00:30.297000,0 days 00:00:24.192000,0 days 00:00:36.121000,0 days 00:21:21.009000,0 days 00:21:45.201000,0 days 00:22:21.322000,,283.0,281.0,,False,ULTRASOFT,12.0,False,Haas F1 Team,0 days 00:20:50.676000,2018-03-25 05:27:01.857,12,4.0,False,,False,True
0 days 00:23:51.786000,MAG,20,0 days 00:01:30.500000,11.0,1.0,,,0 days 00:00:30.140000,0 days 00:00:24.162000,0 days 00:00:36.198000,0 days 00:22:51.462000,0 days 00:23:15.624000,0 days 00:23:51.822000,,282.0,280.0,277.0,False,ULTRASOFT,13.0,False,Haas F1 Team,0 days 00:22:21.286000,2018-03-25 05:28:32.467,1,4.0,False,,False,True
0 days 00:25:21.836000,MAG,20,0 days 00:01:30.050000,12.0,1.0,,,0 days 00:00:30.028000,0 days 00:00:24.128000,0 days 00:00:35.894000,0 days 00:24:21.850000,0 days 00:24:45.978000,0 days 00:25:21.872000,267.0,284.0,280.0,283.0,True,ULTRASOFT,14.0,False,Haas F1 Team,0 days 00:23:51.786000,2018-03-25 05:30:02.967,1,4.0,False,,False,True
0 days 00:26:51.951000,MAG,20,0 days 00:01:30.115000,13.0,1.0,,,0 days 00:00:30.021000,0 days 00:00:24.057000,0 days 00:00:36.037000,0 days 00:25:51.893000,0 days 00:26:15.950000,0 days 00:26:51.987000,265.0,285.0,280.0,277.0,False,ULTRASOFT,15.0,False,Haas F1 Team,0 days 00:25:21.836000,2018-03-25 05:31:33.017,1,4.0,False,,False,True
0 days 00:28:22.069000,MAG,20,0 days 00:01:30.118000,14.0,1.0,,,0 days 00:00:29.978000,0 days 00:00:24.064000,0 days 00:00:36.076000,0 days 00:27:21.965000,0 days 00:27:46.029000,0 days 00:28:22.105000,267.0,284.0,280.0,270.0,False,ULTRASOFT,16.0,False,Haas F1 Team,0 days 00:26:51.951000,2018-03-25 05:33:03.132,1,4.0,False,,False,True
0 days 00:29:52.173000,MAG,20,0 days 00:01:30.104000,15.0,1.0,,,0 days 00:00:29.994000,0 days 00:00:24.103000,0 days 00:00:36.007000,0 days 00:28:52.099000,0 days 00:29:16.202000,0 days 00:29:52.209000,265.0,285.0,278.0,278.0,False,ULTRASOFT,17.0,False,Haas F1 Team,0 days 00:28:22.069000,2018-03-25 05:34:33.250,1,4.0,False,,False,True
0 days 00:31:22.025000,MAG,20,0 days 00:01:29.852000,16.0,1.0,,,0 days 00:00:29.915000,0 days 00:00:24.065000,0 days 00:00:35.872000,0 days 00:30:22.124000,0 days 00:30:46.189000,0 days 00:31:22.061000,267.0,284.0,279.0,277.0,True,ULTRASOFT,18.0,False,Haas F1 Team,0 days 00:29:52.173000,2018-03-25 05:36:03.354,1,4.0,False,,False,True
0 days 00:32:52.471000,MAG,20,0 days 00:01:30.446000,17.0,1.0,,,0 days 00:00:30.200000,0 days 00:00:24.076000,0 days 00:00:36.170000,0 days 00:31:52.261000,0 days 00:32:16.337000,0 days 00:32:52.507000,265.0,284.0,280.0,278.0,False,ULTRASOFT,19.0,False,Haas F1 Team,0 days 00:31:22.025000,2018-03-25 05:37:33.206,1,4.0,False,,False,True
0 days 00:34:22.513000,MAG,20,0 days 00:01:30.042000,18.0,1.0,,,0 days 00:00:30.085000,0 days 00:00:24.064000,0 days 00:00:35.893000,0 days 00:33:22.592000,0 days 00:33:46.656000,0 days 00:34:22.549000,,282.0,279.0,,False,ULTRASOFT,20.0,False,Haas F1 Team,0 days 00:32:52.471000,2018-03-25 05:39:03.652,1,4.0,False,,False,True
0 days 00:35:52.904000,MAG,20,0 days 00:01:30.391000,19.0,1.0,,,0 days 00:00:30.320000,0 days 00:00:24.059000,0 days 00:00:36.012000,0 days 00:34:52.869000,0 days 00:35:16.928000,0 days 00:35:52.940000,267.0,285.0,281.0,274.0,False,ULTRASOFT,21.0,False,Haas F1 Team,0 days 00:34:22.513000,2018-03-25 05:40:33.694,1,4.0,False,,False,True
0 days 00:37:22.724000,MAG,20,0 days 00:01:29.820000,20.0,1.0,,,0 days 00:00:30.048000,0 days 00:00:23.859000,0 days 00:00:35.913000,0 days 00:36:22.988000,0 days 00:36:46.847000,0 days 00:37:22.760000,266.0,292.0,281.0,282.0,True,ULTRASOFT,22.0,False,Haas F1 Team,0 days 00:35:52.904000,2018-03-25 05:42:04.085,1,4.0,False,,False,True
0 days 00:38:52.258000,MAG,20,0 days 00:01:29.534000,21.0,1.0,,,0 days 00:00:29.873000,0 days 00:00:23.822000,0 days 00:00:35.839000,0 days 00:37:52.633000,0 days 00:38:16.455000,0 days 00:38:52.294000,265.0,287.0,281.0,,True,ULTRASOFT,23.0,False,Haas F1 Team,0 days 00:37:22.724000,2018-03-25 05:43:33.905,1,4.0,False,,False,True
0 days 00:40:39.648000,MAG,20,0 days 00:01:47.390000,22.0,1.0,,0 days 00:40:20.801000,0 days 00:00:29.749000,0 days 00:00:24.003000,0 days 00:00:53.638000,0 days 00:39:22.043000,0 days 00:39:46.046000,0 days 00:40:39.684000,263.0,284.0,,283.0,False,ULTRASOFT,24.0,False,Haas F1 Team,0 days 00:38:52.258000,2018-03-25 05:45:03.439,1,9.0,False,,False,False
0 days 00:08:47.258000,HUL,27,0 days 00:01:39.077000,1.0,,,,,0 days 00:00:24.679000,0 days 00:00:36.881000,,0 days 00:08:10.737000,0 days 00:08:47.547000,266.0,294.0,285.0,220.0,False,nan,,True,Renault,0 days 00:07:07.988000,2018-03-25 05:13:19.169,,7.0,False,,False,False
0 days 00:10:18.568000,HUL,27,0 days 00:01:31.310000,2.0,1.0,,,0 days 00:00:30.586000,0 days 00:00:24.299000,0 days 00:00:36.425000,0 days 00:09:17.863000,0 days 00:09:42.162000,0 days 00:10:18.587000,270.0,292.0,283.0,286.0,True,ULTRASOFT,4.0,False,Renault,0 days 00:08:47.258000,2018-03-25 05:14:58.439,,7.0,False,,False,False
0 days 00:11:49.649000,HUL,27,0 days 00:01:31.081000,3.0,1.0,,,0 days 00:00:30.513000,0 days 00:00:24.360000,0 days 00:00:36.208000,0 days 00:10:49.100000,0 days 00:11:13.460000,0 days 00:11:49.668000,268.0,288.0,294.0,290.0,True,ULTRASOFT,5.0,False,Renault,0 days 00:10:18.568000,2018-03-25 05:16:29.749,,7.0,False,,False,False
0 days 00:13:20.496000,HUL,27,0 days 00:01:30.847000,4.0,1.0,,,0 days 00:00:30.219000,0 days 00:00:24.200000,0 days 00:00:36.428000,0 days 00:12:19.887000,0 days 00:12:44.087000,0 days 00:13:20.515000,269.0,290.0,291.0,305.0,True,ULTRASOFT,6.0,False,Renault,0 days 00:11:49.649000,2018-03-25 05:18:00.830,,7.0,False,,False,False
0 days 00:14:53.354000,HUL,27,0 days 00:01:32.858000,5.0,1.0,,,0 days 00:00:30.369000,0 days 00:00:24.617000,0 days 00:00:37.872000,0 days 00:13:50.884000,0 days 00:14:15.501000,0 days 00:14:53.373000,,293.0,293.0,302.0,False,ULTRASOFT,7.0,False,Renault,0 days 00:13:20.496000,2018-03-25 05:19:31.677,2,8.0,False,,False,True
0 days 00:16:24.675000,HUL,27,0 days 00:01:31.321000,6.0,1.0,,,0 days 00:00:30.608000,0 days 00:00:24.170000,0 days 00:00:36.543000,0 days 00:15:23.981000,0 days 00:15:48.151000,0 days 00:16:24.694000,270.0,288.0,284.0,297.0,False,ULTRASOFT,8.0,False,Renault,0 days 00:14:53.354000,2018-03-25 05:21:04.535,21,8.0,False,,False,True
0 days 00:17:55.189000,HUL,27,0 days 00:01:30.514000,7.0,1.0,,,0 days 00:00:30.220000,0 days 00:00:24.011000,0 days 00:00:36.283000,0 days 00:16:54.914000,0 days 00:17:18.925000,0 days 00:17:55.208000,272.0,287.0,285.0,291.0,True,ULTRASOFT,9.0,False,Renault,0 days 00:16:24.675000,2018-03-25 05:22:35.856,21,8.0,False,,False,True
0 days 00:19:25.558000,HUL,27,0 days 00:01:30.369000,8.0,1.0,,,0 days 00:00:30.187000,0 days 00:00:24.097000,0 days 00:00:36.085000,0 days 00:18:25.395000,0 days 00:18:49.492000,0 days 00:19:25.577000,268.0,284.0,284.0,290.0,True,ULTRASOFT,10.0,False,Renault,0 days 00:17:55.189000,2018-03-25 05:24:06.370,1,8.0,False,,False,True
0 days 00:20:55.528000,HUL,27,0 days 00:01:29.970000,9.0,1.0,,,0 days 00:00:29.999000,0 days 00:00:23.992000,0 days 00:00:35.979000,0 days 00:19:55.576000,0 days 00:20:19.568000,0 days 00:20:55.547000,270.0,286.0,285.0,,True,ULTRASOFT,11.0,False,Renault,0 days 00:19:25.558000,2018-03-25 05:25:36.739,1,8.0,False,,False,True
0 days 00:22:26.297000,HUL,27,0 days 00:01:30.769000,10.0,1.0,,,0 days 00:00:30.441000,0 days 00:00:24.171000,0 days 00:00:36.157000,0 days 00:21:25.988000,0 days 00:21:50.159000,0 days 00:22:26.316000,271.0,289.0,287.0,,False,ULTRASOFT,12.0,False,Renault,0 days 00:20:55.528000,2018-03-25 05:27:06.709,12,7.0,False,,False,True
0 days 00:23:56.244000,HUL,27,0 days 00:01:29.947000,11.0,1.0,,,0 days 00:00:29.885000,0 days 00:00:24.107000,0 days 00:00:35.955000,0 days 00:22:56.201000,0 days 00:23:20.308000,0 days 00:23:56.263000,272.0,289.0,285.0,291.0,True,ULTRASOFT,13.0,False,Renault,0 days 00:22:26.297000,2018-03-25 05:28:37.478,1,7.0,False,,False,True
0 days 00:25:26.317000,HUL,27,0 days 00:01:30.073000,12.0,1.0,,,0 days 00:00:29.988000,0 days 00:00:24.069000,0 days 00:00:36.016000,0 days 00:24:26.251000,0 days 00:24:50.320000,0 days 00:25:26.336000,270.0,287.0,284.0,289.0,False,ULTRASOFT,14.0,False,Renault,0 days 00:23:56.244000,2018-03-25 05:30:07.425,1,7.0,False,,False,True
0 days 00:26:56.443000,HUL,27,0 days 00:01:30.126000,13.0,1.0,,,0 days 00:00:29.998000,0 days 00:00:24.036000,0 days 00:00:36.092000,0 days 00:25:56.334000,0 days 00:26:20.370000,0 days 00:26:56.462000,268.0,287.0,284.0,290.0,False,ULTRASOFT,15.0,False,Renault,0 days 00:25:26.317000,2018-03-25 05:31:37.498,1,7.0,False,,False,True
0 days 00:28:26.289000,HUL,27,0 days 00:01:29.846000,14.0,1.0,,,0 days 00:00:29.920000,0 days 00:00:23.914000,0 days 00:00:36.012000,0 days 00:27:26.382000,0 days 00:27:50.296000,0 days 00:28:26.308000,269.0,288.0,284.0,289.0,True,ULTRASOFT,16.0,False,Renault,0 days 00:26:56.443000,2018-03-25 05:33:07.624,1,7.0,False,,False,True
0 days 00:29:56.779000,HUL,27,0 days 00:01:30.490000,15.0,1.0,,,0 days 00:00:30.038000,0 days 00:00:24.208000,0 days 00:00:36.244000,0 days 00:28:56.346000,0 days 00:29:20.554000,0 days 00:29:56.798000,267.0,285.0,283.0,282.0,False,ULTRASOFT,17.0,False,Renault,0 days 00:28:26.289000,2018-03-25 05:34:37.470,1,7.0,False,,False,True
0 days 00:31:26.740000,HUL,27,0 days 00:01:29.961000,16.0,1.0,,,0 days 00:00:29.915000,0 days 00:00:24.028000,0 days 00:00:36.018000,0 days 00:30:26.713000,0 days 00:30:50.741000,0 days 00:31:26.759000,270.0,286.0,283.0,285.0,False,ULTRASOFT,18.0,False,Renault,0 days 00:29:56.779000,2018-03-25 05:36:07.960,1,7.0,False,,False,True
0 days 00:32:56.832000,HUL,27,0 days 00:01:30.092000,17.0,1.0,,,0 days 00:00:30.112000,0 days 00:00:23.989000,0 days 00:00:35.991000,0 days 00:31:56.871000,0 days 00:32:20.860000,0 days 00:32:56.851000,267.0,286.0,283.0,286.0,False,ULTRASOFT,19.0,False,Renault,0 days 00:31:26.740000,2018-03-25 05:37:37.921,1,7.0,False,,False,True
0 days 00:34:26.756000,HUL,27,0 days 00:01:29.924000,18.0,1.0,,,0 days 00:00:29.856000,0 days 00:00:24.065000,0 days 00:00:36.003000,0 days 00:33:26.707000,0 days 00:33:50.772000,0 days 00:34:26.775000,270.0,287.0,283.0,280.0,False,ULTRASOFT,20.0,False,Renault,0 days 00:32:56.832000,2018-03-25 05:39:08.013,1,7.0,False,,False,True
0 days 00:35:56.763000,HUL,27,0 days 00:01:30.007000,19.0,1.0,,,0 days 00:00:30.043000,0 days 00:00:23.991000,0 days 00:00:35.973000,0 days 00:34:56.818000,0 days 00:35:20.809000,0 days 00:35:56.782000,271.0,288.0,285.0,287.0,False,ULTRASOFT,21.0,False,Renault,0 days 00:34:26.756000,2018-03-25 05:40:37.937,1,7.0,False,,False,True
0 days 00:37:26.565000,HUL,27,0 days 00:01:29.802000,20.0,1.0,,,0 days 00:00:29.933000,0 days 00:00:23.854000,0 days 00:00:36.015000,0 days 00:36:26.715000,0 days 00:36:50.569000,0 days 00:37:26.584000,270.0,292.0,284.0,,True,ULTRASOFT,22.0,False,Renault,0 days 00:35:56.763000,2018-03-25 05:42:07.944,1,7.0,False,,False,True
0 days 00:38:56.398000,HUL,27,0 days 00:01:29.833000,21.0,1.0,,,0 days 00:00:29.886000,0 days 00:00:23.878000,0 days 00:00:36.069000,0 days 00:37:56.470000,0 days 00:38:20.348000,0 days 00:38:56.417000,,292.0,285.0,285.0,False,ULTRASOFT,23.0,False,Renault,0 days 00:37:26.565000,2018-03-25 05:43:37.746,1,7.0,False,,False,True
0 days 00:40:26.464000,HUL,27,0 days 00:01:30.066000,22.0,1.0,,,0 days 00:00:29.986000,0 days 00:00:24.098000,0 days 00:00:35.982000,0 days 00:39:26.403000,0 days 00:39:50.501000,0 days 00:40:26.483000,267.0,289.0,283.0,287.0,False,ULTRASOFT,24.0,False,Renault,0 days 00:38:56.398000,2018-03-25 05:45:07.579,1,6.0,False,,False,True
0 days 00:41:56.263000,HUL,27,0 days 00:01:29.799000,23.0,1.0,,,0 days 00:00:29.979000,0 days 00:00:24.005000,0 days 00:00:35.815000,0 days 00:40:56.462000,0 days 00:41:20.467000,0 days 00:41:56.282000,269.0,286.0,281.0,283.0,True,ULTRASOFT,25.0,False,Renault,0 days 00:40:26.464000,2018-03-25 05:46:37.645,12,6.0,False,,False,True
0 days 00:43:44.405000,HUL,27,0 days 00:01:48.142000,24.0,1.0,,0 days 00:43:24.644000,0 days 00:00:30.002000,0 days 00:00:23.906000,0 days 00:00:54.234000,0 days 00:42:26.284000,0 days 00:42:50.190000,0 days 00:43:44.424000,270.0,293.0,,288.0,False,ULTRASOFT,26.0,False,Renault,0 days 00:41:56.263000,2018-03-25 05:48:07.444,12,10.0,False,,False,False
0 days 00:45:28.275000,HUL,27,0 days 00:01:43.870000,25.0,2.0,0 days 00:43:47.387000,,0 days 00:00:35.200000,0 days 00:00:23.796000,0 days 00:00:44.874000,0 days 00:44:19.624000,0 days 00:44:43.420000,0 days 00:45:28.294000,268.0,289.0,175.0,224.0,False,SOFT,1.0,True,Renault,0 days 00:43:44.405000,2018-03-25 05:49:55.586,126,8.0,False,,False,False
0 days 00:47:31.650000,HUL,27,0 days 00:02:03.375000,26.0,2.0,,,0 days 00:00:39.853000,0 days 00:00:32.969000,0 days 00:00:50.553000,0 days 00:46:08.147000,0 days 00:46:41.116000,0 days 00:47:31.669000,188.0,227.0,233.0,185.0,False,SOFT,2.0,True,Renault,0 days 00:45:28.275000,2018-03-25 05:51:39.456,6,7.0,False,,False,False
0 days 00:49:35.666000,HUL,27,0 days 00:02:04.016000,27.0,2.0,,,0 days 00:00:40.598000,0 days 00:00:32.798000,0 days 00:00:50.620000,0 days 00:48:12.267000,0 days 00:48:45.065000,0 days 00:49:35.685000,165.0,268.0,212.0,186.0,False,SOFT,3.0,True,Renault,0 days 00:47:31.650000,2018-03-25 05:53:42.831,64,7.0,False,,False,False
0 days 00:51:39.685000,HUL,27,0 days 00:02:04.019000,28.0,2.0,,,0 days 00:00:41.297000,0 days 00:00:34.909000,0 days 00:00:47.813000,0 days 00:50:16.982000,0 days 00:50:51.891000,0 days 00:51:39.704000,229.0,223.0,252.0,223.0,False,SOFT,4.0,True,Renault,0 days 00:49:35.666000,2018-03-25 05:55:46.847,4,7.0,False,,False,False
0 days 00:53:23.912000,HUL,27,0 days 00:01:44.227000,29.0,2.0,,,0 days 00:00:37.949000,0 days 00:00:26.871000,0 days 00:00:39.407000,0 days 00:52:17.653000,0 days 00:52:44.524000,0 days 00:53:23.931000,241.0,259.0,258.0,207.0,False,SOFT,5.0,True,Renault,0 days 00:51:39.685000,2018-03-25 05:57:50.866,4,7.0,False,,False,False
0 days 00:55:21.772000,HUL,27,0 days 00:01:57.860000,30.0,2.0,,,0 days 00:00:33.862000,0 days 00:00:27.157000,0 days 00:00:56.841000,0 days 00:53:57.793000,0 days 00:54:24.950000,0 days 00:55:21.791000,230.0,160.0,189.0,205.0,False,SOFT,6.0,True,Renault,0 days 00:53:23.912000,2018-03-25 05:59:35.093,4,7.0,False,,False,False
0 days 00:57:32.522000,HUL,27,0 days 00:02:10.750000,31.0,2.0,,,0 days 00:00:43.601000,0 days 00:00:35.261000,0 days 00:00:51.888000,0 days 00:56:05.392000,0 days 00:56:40.653000,0 days 00:57:32.541000,126.0,200.0,299.0,216.0,False,SOFT,7.0,True,Renault,0 days 00:55:21.772000,2018-03-25 06:01:32.953,41,7.0,False,,False,False
0 days 00:59:03.535000,HUL,27,0 days 00:01:31.013000,32.0,2.0,,,0 days 00:00:31.290000,0 days 00:00:23.892000,0 days 00:00:35.831000,0 days 00:58:03.831000,0 days 00:58:27.723000,0 days 00:59:03.554000,274.0,300.0,286.0,300.0,False,SOFT,8.0,True,Renault,0 days 00:57:32.522000,2018-03-25 06:03:43.703,1,7.0,False,,False,True
0 days 01:00:32.894000,HUL,27,0 days 00:01:29.359000,33.0,2.0,,,0 days 00:00:29.979000,0 days 00:00:23.674000,0 days 00:00:35.706000,0 days 00:59:33.533000,0 days 00:59:57.207000,0 days 01:00:32.913000,,294.0,283.0,288.0,True,SOFT,9.0,True,Renault,0 days 00:59:03.535000,2018-03-25 06:05:14.716,1,7.0,False,,False,True
0 days 01:02:02.045000,HUL,27,0 days 00:01:29.151000,34.0,2.0,,,0 days 00:00:29.936000,0 days 00:00:23.723000,0 days 00:00:35.492000,0 days 01:01:02.849000,0 days 01:01:26.572000,0 days 01:02:02.064000,272.0,292.0,287.0,289.0,True,SOFT,10.0,True,Renault,0 days 01:00:32.894000,2018-03-25 06:06:44.075,1,7.0,False,,False,True
0 days 01:03:30.677000,HUL,27,0 days 00:01:28.632000,35.0,2.0,,,0 days 00:00:29.597000,0 days 00:00:23.632000,0 days 00:00:35.403000,0 days 01:02:31.661000,0 days 01:02:55.293000,0 days 01:03:30.696000,274.0,294.0,295.0,293.0,True,SOFT,11.0,True,Renault,0 days 01:02:02.045000,2018-03-25 06:08:13.226,1,7.0,False,,False,True
0 days 01:04:59.401000,HUL,27,0 days 00:01:28.724000,36.0,2.0,,,0 days 00:00:29.459000,0 days 00:00:23.783000,0 days 00:00:35.482000,0 days 01:04:00.155000,0 days 01:04:23.938000,0 days 01:04:59.420000,272.0,293.0,285.0,303.0,False,SOFT,12.0,True,Renault,0 days 01:03:30.677000,2018-03-25 06:09:41.858,1,7.0,False,,False,True
0 days 01:06:27.835000,HUL,27,0 days 00:01:28.434000,37.0,2.0,,,0 days 00:00:29.536000,0 days 00:00:23.615000,0 days 00:00:35.283000,0 days 01:05:28.956000,0 days 01:05:52.571000,0 days 01:06:27.854000,275.0,290.0,285.0,289.0,True,SOFT,13.0,True,Renault,0 days 01:04:59.401000,2018-03-25 06:11:10.582,1,7.0,False,,False,True
0 days 01:07:55.980000,HUL,27,0 days 00:01:28.145000,38.0,2.0,,,0 days 00:00:29.497000,0 days 00:00:23.564000,0 days 00:00:35.084000,0 days 01:06:57.351000,0 days 01:07:20.915000,0 days 01:07:55.999000,274.0,292.0,287.0,290.0,True,SOFT,14.0,True,Renault,0 days 01:06:27.835000,2018-03-25 06:12:39.016,1,7.0,False,,False,True
0 days 01:09:24.058000,HUL,27,0 days 00:01:28.078000,39.0,2.0,,,0 days 00:00:29.415000,0 days 00:00:23.698000,0 days 00:00:34.965000,0 days 01:08:25.414000,0 days 01:08:49.112000,0 days 01:09:24.077000,277.0,294.0,295.0,300.0,True,SOFT,15.0,True,Renault,0 days 01:07:55.980000,2018-03-25 06:14:07.161,1,7.0,False,,False,True
0 days 01:10:52.775000,HUL,27,0 days 00:01:28.717000,40.0,2.0,,,0 days 00:00:29.618000,0 days 00:00:23.932000,0 days 00:00:35.167000,0 days 01:09:53.695000,0 days 01:10:17.627000,0 days 01:10:52.794000,276.0,293.0,283.0,307.0,False,SOFT,16.0,True,Renault,0 days 01:09:24.058000,2018-03-25 06:15:35.239,1,7.0,False,,False,True
0 days 01:12:20.596000,HUL,27,0 days 00:01:27.821000,41.0,2.0,,,0 days 00:00:29.405000,0 days 00:00:23.533000,0 days 00:00:34.883000,0 days 01:11:22.199000,0 days 01:11:45.732000,0 days 01:12:20.615000,277.0,294.0,287.0,288.0,True,SOFT,17.0,True,Renault,0 days 01:10:52.775000,2018-03-25 06:17:03.956,1,7.0,False,,False,True
0 days 01:13:48.416000,HUL,27,0 days 00:01:27.820000,42.0,2.0,,,0 days 00:00:29.359000,0 days 00:00:23.467000,0 days 00:00:34.994000,0 days 01:12:49.974000,0 days 01:13:13.441000,0 days 01:13:48.435000,,292.0,288.0,291.0,True,SOFT,18.0,True,Renault,0 days 01:12:20.596000,2018-03-25 06:18:31.777,1,7.0,False,,False,True
0 days 01:15:16.387000,HUL,27,0 days 00:01:27.971000,43.0,2.0,,,0 days 00:00:29.490000,0 days 00:00:23.530000,0 days 00:00:34.951000,0 days 01:14:17.925000,0 days 01:14:41.455000,0 days 01:15:16.406000,276.0,294.0,295.0,294.0,False,SOFT,19.0,True,Renault,0 days 01:13:48.416000,2018-03-25 06:19:59.597,1,7.0,False,,False,True
0 days 01:16:44.289000,HUL,27,0 days 00:01:27.902000,44.0,2.0,,,0 days 00:00:29.266000,0 days 00:00:23.709000,0 days 00:00:34.927000,0 days 01:15:45.672000,0 days 01:16:09.381000,0 days 01:16:44.308000,275.0,295.0,295.0,306.0,False,SOFT,20.0,True,Renault,0 days 01:15:16.387000,2018-03-25 06:21:27.568,1,7.0,False,,False,True
0 days 01:18:12.509000,HUL,27,0 days 00:01:28.220000,45.0,2.0,,,0 days 00:00:29.446000,0 days 00:00:23.717000,0 days 00:00:35.057000,0 days 01:17:13.754000,0 days 01:17:37.471000,0 days 01:18:12.528000,,294.0,297.0,,False,SOFT,21.0,True,Renault,0 days 01:16:44.289000,2018-03-25 06:22:55.470,1,7.0,False,,False,True
0 days 01:19:40.694000,HUL,27,0 days 00:01:28.185000,46.0,2.0,,,0 days 00:00:29.275000,0 days 00:00:23.525000,0 days 00:00:35.385000,0 days 01:18:41.803000,0 days 01:19:05.328000,0 days 01:19:40.713000,,293.0,298.0,303.0,False,SOFT,22.0,True,Renault,0 days 01:18:12.509000,2018-03-25 06:24:23.690,1,7.0,False,,False,True
0 days 01:21:08.691000,HUL,27,0 days 00:01:27.997000,47.0,2.0,,,0 days 00:00:29.395000,0 days 00:00:23.565000,0 days 00:00:35.037000,0 days 01:20:10.108000,0 days 01:20:33.673000,0 days 01:21:08.710000,277.0,295.0,299.0,299.0,False,SOFT,23.0,True,Renault,0 days 01:19:40.694000,2018-03-25 06:25:51.875,1,7.0,False,,False,True
